,publishedAt,nTags,categoryId,duration,definition,caption,embeddable,publicStatsViewable,madeForKids,viewCount,likeCount,dislikeCount,commentCount,country,channelPublishedAt,channelViewCount,subscriberCount,hiddenSubscriberCount,videoCount,defaultTab,title_polarity_scores,description_polarity_scores,ct_polarity_scores
1380,270025761.482989,11,20,47,1,0,1,1,0,10992,87,11,20,21,295411153.482989,228490,2340,0,29,0,0.0,0.7841,0.0
1381,7051391.482989,0,22,857,1,0,1,1,0,608,77,1,21,41,41959956.273603,110242,1830,0,300,0,0.0,0.128,0.0
1382,19512540.482989,0,22,1273,1,0,1,1,0,2273,80,0,33,21,28828570.887302,55486,766,0,40,0,0.0,0.0,0.0
1383,3343378.482989,0,22,599,1,0,1,1,0,1513,202,0,31,41,41959956.273603,110242,1830,0,300,0,0.0,0.128,0.0
1384,68914289.482989,0,22,223,0,0,1,1,0,24366,464,34,51,21,106213088.482989,36900,460,0,2,0,-0.2732,0.0,-0.2732
1385,84727463.482989,0,22,219,0,0,1,1,0,8249,56,2,1,21,116885363.482989,8256,19,0,1,0,0.4588,0.0,0.0
1386,323651668.482989,5,20,377,0,1,1,1,0,8132,8,0,8,21,355341406.482989,1466177,565,0,286,0,0.5719,0.0,0.0
1387,4023377.482989,8,23,172,0,0,1,1,0,7721,251,13,48,21,52904209.482989,6195356,17700,0,218,0,0.0,-0.6562,0.0
1388,9096894.482989,0,26,65,1,0,0,1,0,768,0,0,0,21,340679212.482989,5697411,3120,0,1291,0,0.0,0.0,0.0
1389,3418969.482989,0,22,522,1,0,1,1,0,487,70,0,6,41,41959956.273603,110242,1830,0,300,0,0.0,0.128,0.0
1390,8030881.482989,20,17,608,1,0,1,1,0,4535,77,9,6,35,259906498.482989,989624,2282,1,1349,0,0.0,0.9976,0.0
1391,6853365.482989,26,17,1068,1,0,1,1,0,4229,145,8,17,35,115088320.482989,1986539,29700,0,638,0,0.0,0.0,0.0
1392,31864877.482989,13,22,276,1,0,1,1,0,3655,42,19,10,58,39353555.034826,57226,75,0,21,0,0.0,0.0,0.0
1393,8026186.482989,1,17,578,1,0,1,1,0,2481,58,4,2,35,74904744.482989,2098409,19600,0,1144,0,0.0,0.9857,0.0
1394,7226485.482989,0,17,1010,1,0,1,1,0,8960,347,17,15,35,160269407.482989,532340,60100,0,104,0,0.0,0.7351,0.0
1395,119899658.482989,1,15,157,1,0,1,1,0,955,3,0,0,21,274722233.482989,18805,16,0,248,0,0.0,0.0,0.0
1396,8630000.482989,0,17,1299,1,0,1,1,0,23147,1320,49,60,35,83515764.482989,11579567,152000,0,621,0,0.0,0.7351,0.0
1397,8614299.482989,0,22,1515,1,0,1,1,0,16934,1631,36,314,35,38079795.060225,5486822,4310,1,584,0,0.0,0.9686,0.0
1398,18824379.482989,0,22,198,1,0,1,1,0,720,15,0,6,21,124057897.482989,53351,270,0,17,0,0.0,0.0,0.0
1399,3320550.482989,0,22,427,1,0,1,1,0,71,11,0,0,21,158164165.482989,1149,74,0,21,0,0.0,0.0,0.0
1400,14314191.482989,22,28,738,1,0,1,1,0,570,25,1,18,29,98475078.482989,15383,8800,0,9,0,0.0,0.0,0.0
1401,283556434.482989,7,10,147,0,0,1,1,0,26301,73,4,3,21,393673329.482989,788142,1000,0,66,0,0.0,0.0,0.0
1402,173137968.482989,3,10,197,0,1,1,1,0,3199371,14130,731,531,58,176000128.482989,622010000,721000,0,168,0,-0.4648,0.0,0.0
1403,16221355.482989,6,19,641,1,0,1,1,0,1301,90,0,36,2,281852970.482989,2368092,11500,0,224,0,0.0,0.0,0.0
1404,8043051.482989,12,22,338,1,0,1,1,0,1445,55,7,5,35,356067219.482989,897222,9570,0,163,0,0.0,0.9771,0.0
1405,2047379.482989,0,22,620,1,0,1,1,0,825,124,1,32,41,41959956.273603,110242,1830,0,300,0,0.0,0.128,0.0
1406,13724181.482989,0,22,873,1,0,1,1,0,33,7,0,0,8,67639107.482989,2041,1591,1,53,0,0.2263,0.3595,0.0
1407,7191557.482989,11,17,602,1,0,1,1,0,526,12,2,5,35,110926892.482989,80005,2050,1,258,0,0.0,0.9133,0.0
1408,6741115.482989,0,17,632,1,0,1,1,0,1478,40,4,1,35,100545362.482989,1669330,56400,0,754,0,0.0,0.457,0.4404
1409,24083826.482989,0,22,837,1,0,1,1,0,94,10,2,2,21,96135356.482989,1558,47,0,26,0,0.0,0.0,0.0
1410,2729597.482989,0,22,97,1,0,1,1,0,16605,1319,12,94,35,56690981.482989,32630011,168000,0,1063,0,-0.4767,0.0,0.0
1411,53830529.482989,0,22,125,0,0,1,1,0,1193,11,4,3,21,75077078.482989,1193,0,0,1,0,0.0,0.0,0.0
1412,94433495.482989,8,22,213,1,0,1,1,0,3806,17,3,0,21,123979195.482989,18632,56,0,19,0,0.0,-0.8316,0.0
1413,2025801.482989,0,22,321,1,0,1,1,0,247,42,0,2,41,41959956.273603,110242,1830,0,300,0,0.0,0.128,0.0
1414,102138691.482989,10,28,975,1,0,1,1,0,1834,5,0,3,21,261388794.482989,1345303,2329,1,488,0,0.0,0.2415,0.0
1415,94399215.482989,3,28,239,1,0,1,1,0,42,0,0,0,21,260396086.482989,400471,518,0,98,0,0.0,-0.9661,0.0
1416,6888710.482989,0,17,801,1,0,1,1,0,2668,104,7,7,35,30817434.897379,823110,14300,0,424,0,0.4588,0.7351,0.0
1417,8877132.482989,11,17,1355,1,0,1,0,0,8802,174,10,30,35,56164122.482989,123507,3749,1,121,0,0.5904,0.9912,0.4215
1418,14687117.482989,0,29,223,1,0,1,1,1,294,0,0,0,85,283800811.482989,736990,4507,1,701,0,0.0,0.0,0.0
1419,61880792.482989,5,17,160,1,0,1,1,0,6285,140,11,39,21,394274038.482989,1984855,3060,0,74,0,-0.4466,0.0,0.0
1420,8452302.482989,0,17,436,1,0,1,1,0,71,7,0,0,21,120270441.482989,987,4254,1,31,1,0.0,0.9844,0.0
1421,6888311.482989,0,17,489,1,0,1,1,0,379,16,1,0,35,92201618.482989,119398,892,1,439,0,0.3182,0.5719,0.4019
1422,4533815.482989,5,25,3051,1,0,1,1,0,9082,481,14,42,7,208901007.482989,5671000,1289,1,780,0,0.0,0.0,0.0
1423,192815427.482989,1,22,194,1,1,1,1,0,474,12,0,2,21,209574503.482989,914,7,0,2,0,0.0,0.3971,0.0
1424,48199944.482989,0,22,151,1,0,1,1,0,337,12,0,3,21,52463622.482989,17167,268,0,27,0,0.0,0.0,0.0
1425,239956959.482989,29,22,210,0,0,1,1,0,2017,25,2,3,21,358865580.482989,54575,80,0,16,0,0.0,0.0,0.0
1426,31758075.482989,0,22,349,0,0,1,1,0,55,17,0,27,21,47829324.482989,364,154,0,15,0,0.0,0.0,0.0
1427,26534737.482989,0,22,171,0,0,1,1,0,40,4,0,0,21,145627334.482989,387,18,0,19,0,-0.4588,0.0,0.0
1428,39155176.482989,4,10,127,1,0,1,1,0,416,45,1,15,21,39937887.904473,651,35,0,2,0,0.0,0.4404,0.0
1429,51477041.482989,0,22,138,1,0,1,1,0,141,12,0,0,21,51940205.482989,182,8,0,2,0,0.0,0.0,0.0
1430,27627572.482989,10,1,260,1,0,1,1,0,702,27,0,0,21,280733509.482989,268192,1340,0,16,0,0.0,0.5859,0.0
1431,15274565.482989,29,15,110,1,0,1,1,0,1146,3,0,0,31,128406362.482989,465148,21800,0,152,0,0.0,0.0,0.0
1432,11480466.482989,0,22,302,1,0,1,1,0,12189,491,6,27,31,177786164.482989,915508,8160,0,22,0,0.0,0.5362,0.0
1433,11593437.482989,0,22,93,1,0,1,1,1,48,6,0,0,21,11594019.615141,48,0,0,1,0,0.0,0.0,0.0
1434,6981486.482989,20,22,318,1,0,1,1,0,530,104,5,78,31,35771755.910068,7610,1170,0,37,0,0.0,0.0,0.0
1435,264764591.482989,1,28,226,1,0,1,1,0,810,5,2,0,21,299229172.482989,69647,215,0,69,0,0.0,0.0,0.0
1436,12988336.482989,21,24,329,1,0,1,1,0,132,14,0,11,31,289967292.482989,56231,1150,0,14,0,0.0,0.9081,0.0
1437,38269713.482989,5,10,295,1,0,1,1,0,7953,85,4,5,21,49493120.482989,59604,4280,0,22,0,0.0,0.0,0.0
1438,224954223.482989,0,10,228,1,1,1,1,0,608,6,0,2,21,299229172.482989,69647,215,0,69,0,-0.29600000000000004,-0.4466,0.0
1439,96759349.482989,0,22,11,1,0,1,1,0,7,0,0,0,21,101881131.482989,67,0,0,27,0,0.0,0.0,0.0
1440,226526169.482989,37,10,575,0,1,1,1,0,28501911,256333,6407,6029,21,283133271.482989,28516409,38900,0,1,0,0.0,0.8979,0.0
1441,24864204.482989,25,24,179,1,0,1,1,1,27012923,83893,40607,0,61,269625544.482989,1516480555,4020000,0,996,0,0.0,0.0,0.0
1442,291227802.482989,10,10,563,0,0,1,1,0,85059452,492641,16780,5719,21,425603468.482989,85630148,77800,0,28,0,0.5719,0.9766,0.0
1443,9325018.482989,24,26,84,1,0,1,1,0,726753,1710,260,0,58,222387732.482989,19761545,4651,1,21,0,0.0,0.9167,0.0
1444,98299332.482989,48,10,7143,1,0,1,1,0,90052,1123,36,37,58,165865393.482989,15269118,62800,0,1772,0,0.0,-0.7476,0.0
1445,24345228.482989,0,10,34557,1,0,1,1,0,32941,368,6,40,21,86660277.482989,79030,248,0,7,0,0.0,0.0,0.0
1446,2429003.482989,22,26,71,1,0,1,0,0,216363,1893,156,26,58,360692914.482989,16622110,68300,0,108,0,-0.2003,0.9215,0.0
1447,2225306.482989,18,25,4319,1,0,1,1,0,22640,0,0,275,0,459486936.482989,73899363,71400,0,6145,0,0.0,0.0,0.0
1448,133533140.482989,28,10,485,1,0,1,0,0,6260576,48258,1456,433,58,312222018.482989,264226267,267000,0,303,0,0.0,0.802,0.0
1449,43022497.482989,23,24,271,1,0,1,1,1,127879319,459160,249024,0,61,269625544.482989,1516480555,4020000,0,996,0,0.0,0.0,0.0
1450,76278791.482989,7,10,11894,0,0,1,1,0,38877,484,18,30,20,105622344.482989,2339556,6080,0,75,0,0.0,0.0,0.0
1451,203723006.482989,25,10,570,1,1,1,0,1,11904716,57422,15420,194,21,474109693.482989,2946663816,6460000,0,1979,0,-0.29600000000000004,0.3182,0.0
1452,38196698.482989,19,10,165,1,0,1,0,0,180646909,903194,100275,20780,35,472500985.482989,142738561768,171000000,0,15020,0,0.4215,0.9346,0.0
1453,2074409.482989,14,1,60,1,0,1,1,0,263189,5303,195,86,76,167337534.482989,140747016,614000,0,392,0,0.0,0.0,0.0
1454,190469941.482989,33,10,207,1,1,1,0,0,35165258,124023,5800,3213,61,445213442.482989,6981003620,6820000,0,2202,0,0.0,0.8838,0.0
1455,34298010.482989,19,10,182,1,0,1,0,0,66123696,297761,39176,5253,35,472500985.482989,142738561768,171000000,0,15020,0,0.4215,0.9346,0.0
1456,196954851.482989,19,1,532,0,1,1,1,1,4781482,11880,4023,38,21,345927047.482989,20194873,33300,0,955,0,0.0,-0.8975,0.0
1457,2028508.482989,10,24,1618,1,0,1,1,0,88932,1448,74,541,61,41029915.36266,91232141,255000,0,879,0,0.4738,0.4738,0.3612
1458,4085934.482989,11,22,498,1,0,1,1,0,221110,2471,156,1748,31,219539107.482989,6030359,35300,0,184,0,0.0,0.8159,0.0
1459,8639008.482989,6,22,1375,0,0,1,1,0,1555277,16952,907,1482,31,219539107.482989,6030359,35300,0,184,0,0.5229,0.8159,0.0
1460,2101405.482989,6,24,1057,1,0,1,1,0,166708,6751,178,466,2,128185961.482989,682766373,2970000,0,640,0,0.0,0.0,0.0
1461,269717057.482989,15,10,417,0,0,1,1,0,18291782,66439,2152,766,55,271603186.482989,122732397,132000,0,322,0,0.6124,0.9822,0.0
1462,5336756.482989,0,10,294,1,0,1,1,0,243405,5685,99,247,21,332614351.482989,21431582,79100,0,136,0,-0.3182,0.0,0.0
1463,173789928.482989,24,1,566,1,1,1,1,1,324078,1759,409,7,86,174470685.482989,2396252,2220,0,81,0,0.0,0.6981,0.0
1464,1991924.482989,14,24,291,1,0,1,0,0,9866,112,11,0,29,126489769.482989,992156505,1310000,0,6575,0,0.0,0.0,0.0
1465,109486797.482989,17,10,206,1,1,1,0,0,340937841,1896259,121239,53513,35,313776279.482989,2737804926,6390000,0,2799,0,-0.6037,0.9648,-0.4939
1466,2038407.482989,26,25,93,1,0,1,1,0,5937,126,4,32,0,459486936.482989,73899363,71400,0,6145,0,0.0,0.0,0.0
1467,2301020.482989,18,25,24823,1,0,1,1,0,96751,0,0,379,0,459486936.482989,73899363,71400,0,6145,0,0.0,0.0,0.0
1468,1986184.482989,25,24,1338,1,0,1,1,0,3633,448,5,42,61,7313707.707941,492559,9850,0,21,0,0.0,-0.5319,0.0
1469,2568510.482989,26,24,4242,1,0,1,0,0,4938764,37728,2520,2909,76,195975346.482989,4246403721,6890000,0,7785,0,0.0,0.5473,0.0
1470,1990700.482989,17,24,291,1,0,1,0,0,8470,137,12,9,29,195405257.482989,5693258791,7740000,0,15895,0,0.0,0.0,0.0
1471,1987998.482989,0,22,321,1,0,1,1,0,2544,316,2,45,35,56690981.482989,32630011,168000,0,1063,0,0.0,0.0,0.0
1472,2130198.482989,5,29,4220,1,0,1,1,0,3577,190,3,38,21,297267689.482989,73517,977,0,64,0,-0.25,0.977,0.0
1473,31889303.482989,20,10,165,1,0,1,0,0,34327928,285303,19723,10334,35,472500985.482989,142738561768,171000000,0,15020,0,0.0,0.9855,0.0
1474,271648668.482989,22,10,11261,1,1,1,0,0,17256730,50209,12830,2317,35,297723537.482989,14652038140,27000000,0,5269,0,0.0,0.9079,0.0
1475,24509026.482989,0,10,4013,0,0,1,1,0,25128,326,8,56,21,86660277.482989,79030,248,0,7,0,0.7125,0.0,0.0
1476,2073466.482989,11,25,140,1,0,1,1,0,48905,474,23,158,0,459486936.482989,73899363,71400,0,6145,0,0.0,0.0,0.0
1477,2143709.482989,7,20,1335,1,0,1,1,0,64968,4324,106,175,61,92273603.482989,89865192,241000,0,1097,0,0.0,0.1007,0.0
1478,2062123.482989,25,22,606,1,0,1,1,0,360792,4312,319,2194,21,40599855.511057,49365203,163000,0,251,0,0.0,0.9259999999999999,0.0
1479,2044401.482989,7,25,738,1,0,1,1,0,5528,31,0,5,0,432517247.482989,66840679,37100,0,7724,0,0.0,0.0,0.0
1480,39444813.482989,0,10,286,1,0,1,1,0,1894381,27911,1063,720,21,332614351.482989,21431582,79100,0,136,0,-0.6808,0.0,0.0
1481,2029514.482989,0,20,1094,1,0,1,1,0,16441,3319,21,150,21,107836950.482989,64834348,278000,0,1299,0,0.0,0.0,0.0
1482,2063648.482989,3,20,1470,1,0,1,0,0,73852,7767,151,822,61,263079781.482989,358096146,1010000,0,2751,0,0.0,0.4926,0.0
1483,33558105.482989,23,10,1721,1,0,1,1,0,468333,4801,202,309,31,130942463.482989,569355,7810,0,334,0,0.0,0.3612,0.0
1484,1991135.482989,21,25,608,1,0,1,1,0,7482,217,5,221,31,167634095.482989,105138648,4387,1,889,0,0.0,0.5719,0.0
1485,2130296.482989,33,10,698,1,0,1,1,0,8839,405,6,39,61,421528937.482989,7699483,31500,0,798,0,0.0,0.0,0.0
1486,121552013.482989,7,22,124,1,0,1,1,0,49480,214,8,1,74,161268136.482989,563922,1170,0,18,0,0.0,0.0,0.0
1487,9939896.482989,0,22,28,1,0,1,1,0,25,6,0,0,21,140766423.482989,178,15,0,17,0,0.0,0.0,0.0
1488,30389697.482989,0,22,18,1,0,1,1,0,21,0,0,0,21,34104090.292571,60,0,0,7,0,0.0,0.0,0.0
1489,30390105.482989,0,22,18,1,0,1,1,0,8,0,0,0,21,34104090.292571,60,0,0,7,0,0.0,0.0,0.0
1490,30390014.482989,0,22,18,1,0,1,1,0,10,0,0,0,21,34104090.292571,60,0,0,7,0,0.0,0.0,0.0
1491,30389838.482989,0,22,18,1,0,1,1,0,11,0,0,0,21,34104090.292571,60,0,0,7,0,0.0,0.0,0.0
1492,30389905.482989,0,22,18,1,0,1,1,0,10,0,0,0,21,34104090.292571,60,0,0,7,0,0.0,0.0,0.0
1493,120888390.482989,0,22,196,1,1,1,1,1,44,1,2,0,21,297353172.482989,62,3,0,2,0,0.0,0.0,0.0
1494,27266425.482989,6,22,216,1,1,1,0,0,4783,253,2,72,75,117623146.482989,1668234,13300,0,178,0,0.0,0.8885,0.0
1495,119536201.482989,0,22,265,0,0,1,1,0,243,6,0,0,21,119946719.482989,328,1,0,2,0,-0.25,0.0,0.0
1496,89316847.482989,0,20,31,1,0,1,1,0,189,7,1,1,21,182895072.482989,48380,738,0,173,0,0.0,0.4389,0.0
1497,169822180.482989,8,22,506,1,1,1,1,0,141,3,1,5,21,170344755.482989,370,11,0,3,0,-0.4389,0.3561,0.0
1498,86970845.482989,0,22,147,1,0,1,1,0,8,0,0,0,21,102965217.482989,51,2,0,2,0,0.0,0.0,0.4767
1499,64618676.482989,0,25,139,1,0,1,0,0,25,0,0,0,87,449994211.482989,1354861,2810,0,68,0,0.0,0.0,0.0
1500,18795412.482989,1,22,145,1,1,1,0,0,4572,254,3,63,75,117623146.482989,1668234,13300,0,178,0,0.0,0.8271,0.0
1501,42065943.482989,7,17,102,1,0,1,1,0,33,5,0,0,6,103375797.482989,168861,2751,1,205,0,0.0,0.0,0.0
1502,237624198.482989,0,23,194,0,0,1,1,0,120,4,1,1,31,293996799.482989,171240,251,0,48,0,0.0,0.0,0.0
1503,95336806.482989,0,22,171,1,0,1,1,1,21,0,0,0,21,118430782.482989,798,28,0,66,0,0.4404,0.0,0.0
1504,29678988.482989,9,22,108,1,1,1,0,0,2479,140,4,31,75,117623146.482989,1668234,13300,0,178,0,0.0,0.9538,0.0
1505,9198784.482989,0,22,50,0,0,1,1,0,0,0,0,0,21,16814888.459426,25,0,0,4,0,0.0,0.0,0.0
1506,289877956.482989,2,26,14,1,0,1,1,0,1176,8,0,0,21,386200565.482989,51953,12,0,101,0,0.0,0.0,0.0
1507,73697758.482989,0,22,148,1,0,1,1,0,767,15,2,0,21,188969070.482989,131864,3080,0,135,0,0.34,0.5267,0.0
1508,154568609.482989,5,27,433,1,1,1,0,0,63706,797,55,71,20,180792494.482989,4404646,23400,0,422,0,0.0,0.0,0.0
1509,24241857.482989,1,22,273,1,1,1,0,0,3678,191,6,79,75,117623146.482989,1668234,13300,0,178,0,0.2263,0.8885,0.0
1510,105877679.482989,0,22,139,0,0,1,1,0,63,2,0,0,21,109772930.482989,8874,114,0,44,0,0.0,0.0,0.0
1511,210506738.482989,0,24,170,0,1,1,1,0,803,2,0,0,21,235581510.482989,41156,59,0,107,0,0.0,0.0,0.0
1512,127688443.482989,1,1,3,0,0,1,1,0,50,1,2,0,21,137545286.482989,3640,12,0,21,0,0.0,0.0,0.0
1513,36256987.482989,0,28,289,1,0,1,1,0,6761,77,1,1,21,230426917.482989,1372850,10200,0,64,0,0.0,-0.6597,0.0
1514,130830331.482989,1,10,533,0,0,1,1,0,17,0,0,0,21,165737769.482989,146,0,0,2,0,0.0,0.0,0.0
1515,19423711.482989,0,22,33,1,0,1,1,1,9,4,0,0,21,220086096.482989,867,37,0,55,0,0.0,0.0,0.0
1516,48910052.482989,1,28,248,1,0,1,1,0,15414,126,3,8,21,230426917.482989,1372850,10200,0,64,0,0.0,-0.5994,0.0
1517,74906967.482989,0,22,48,0,0,1,1,0,20,0,0,0,10,81560826.482989,64283,152,0,326,0,0.0,0.0,0.0
1518,65607496.482989,0,22,27,0,0,1,1,0,5,0,0,0,21,139239959.482989,5,1,0,1,0,0.0,0.0,0.0
1519,345901048.482989,4,10,136,0,1,1,0,0,306762,2794,142,204,21,466243878.482989,47510989,32900,0,246,0,0.0,0.0,0.0
1520,16472909.482989,0,22,730,1,0,1,1,0,3012,188,2,11,58,22841183.557112,240883,3431,1,30,0,0.0,0.2732,0.5574
1521,5301040.482989,0,10,263,1,0,1,1,0,2657,173,2,31,21,44532005.482989,53645,1100,0,5,0,0.6523,0.1842,0.0
1522,35430819.482989,0,10,196,1,0,1,1,0,36037,1649,34,244,21,44532005.482989,53645,1100,0,5,0,0.6523,0.9325,0.0
1523,8163824.482989,0,10,184,1,0,1,1,0,5141,328,18,56,21,44532005.482989,53645,1100,0,5,0,0.6523,0.8832,0.0
1524,11850206.482989,0,10,116,1,0,1,1,0,7296,453,17,92,21,44532005.482989,53645,1100,0,5,0,0.0,0.8647,0.0
1525,102716010.482989,19,24,585,1,0,1,0,0,41064174,170680,28191,24872,21,147455226.482989,758943370,1920000,0,398,0,0.764,0.9687,0.0
1526,7520653.482989,25,20,46,1,0,1,1,0,16343,433,9,34,21,86708493.482989,1814499,11500,0,205,0,0.0,0.0,0.5574
1527,3919405.482989,0,10,149,1,0,1,1,0,2456,195,5,32,21,44532005.482989,53645,1100,0,5,0,0.5574,0.7148,0.0
1528,2403798.482989,11,10,283,1,1,1,1,0,568189,27676,160,1126,76,145241567.482989,161132696,648000,0,119,0,0.0,0.9371,0.0
1529,2310416.482989,8,20,396,1,0,1,0,0,49093,634,13,123,64,333367984.482989,66497150,64000,0,6334,0,0.0,0.0,0.0
1530,2141844.482989,8,24,674,1,0,1,1,0,8912,223,12,37,21,28060771.889584,380036,2236,1,30,0,0.5574,0.9927,0.5574
1531,17004919.482989,23,10,253,1,1,1,1,0,33089646,303419,6334,6717,76,116112193.482989,218181716,447000,0,33,0,0.34,0.9501,0.5574
1532,2490196.482989,31,10,355,1,1,1,1,0,1656278,32469,784,1944,76,176918493.482989,1021687171,4140000,0,180,0,0.5574,0.9904,0.5574
1533,2226253.482989,5,24,857,1,0,1,1,0,18958,320,11,43,21,28060771.889584,380036,2236,1,30,0,0.5574,0.9927,0.5574
1534,6467309.482989,20,10,2386,1,0,1,1,0,672907,4522,379,180,76,176918493.482989,1021687171,4140000,0,180,0,0.802,0.9817,0.5574
1535,12426199.482989,24,10,280,1,1,1,1,0,3401773,44487,552,1780,76,145241567.482989,161132696,648000,0,119,0,0.0,0.9371,0.0
1536,7015340.482989,23,10,331,1,0,1,1,0,17392208,127759,5038,3971,76,176918493.482989,1021687171,4140000,0,180,0,0.5574,0.976,0.5574
1537,8796553.482989,1,26,563,1,1,1,1,0,155824,5399,33,517,9,55356955.482989,24247571,178000,0,114,0,0.5574,0.34,0.6249
1538,116977407.482989,29,1,118,1,0,1,1,1,9636223,11265,5830,38,21,266025153.482989,15530793560,19200000,0,3685,0,0.4939,0.7906,0.0
1539,2002370.482989,23,22,11930,1,0,1,0,0,8014,24,3,0,76,177711931.482989,1764675477,3600000,0,12711,0,0.5574,0.6351,0.0
1540,80221640.482989,29,24,399,1,0,1,1,0,2628471,19128,1100,0,0,137712386.482989,479073098,902000,0,733,0,0.5574,0.875,0.0
1541,12426194.482989,23,22,1078,1,0,1,1,0,47075,1899,22,72,9,255116855.482989,5403103,82300,0,79,0,0.5574,0.5574,0.5574
1542,124773739.482989,6,10,460,1,0,1,0,0,5128835,6563,1487,474,21,174030519.482989,657332232,1480000,0,2089,0,0.0,0.0,0.0
1543,12253398.482989,27,10,254,1,1,1,1,0,20002994,227916,13273,11119,76,176918493.482989,1021687171,4140000,0,180,0,0.5574,0.9951,0.5574
1544,4049009.482989,20,26,1549,1,0,1,1,0,21602,531,11,38,76,248942781.482989,17374788,162000,0,476,0,0.9333,0.9977,0.5574
1545,6374946.482989,6,22,485,1,0,1,1,0,11324,533,9,177,2,11041250.116038,718208,12900,0,39,0,0.0,0.7635,0.5574
1546,216085226.482989,33,27,363,1,1,1,1,0,43084,1307,91,60,21,241991062.482989,5314621,58800,0,204,0,0.5574,0.9685,0.0
1547,2000769.482989,27,25,496,1,0,1,1,0,7458,63,6,59,76,38193521.070976,21326215,4626,1,431,0,0.5574,0.5983,0.0
1548,81061000.482989,11,22,460,1,0,1,1,0,25747,61,10,16,76,92447335.482989,79922981,3350,1,199,0,0.0,0.0,0.0
1549,16757487.482989,20,10,258,1,0,1,1,0,5020012,58335,640,1292,76,145241567.482989,161132696,648000,0,119,0,0.1697,0.9728,0.0
1550,28840041.482989,26,22,1441,1,0,1,1,0,4907442,14275,3675,972,76,85355481.482989,330594298,1120000,0,823,0,0.5574,0.8472,0.0
1551,4909400.482989,14,26,1170,1,0,1,1,0,19040,504,14,33,76,248942781.482989,17374788,162000,0,476,0,0.9333,0.9787,0.5574
1552,2007807.482989,13,24,205,1,0,1,1,0,430,13,2,2,76,108769887.482989,52239006,900,1,254,0,0.5574,0.1779,0.0
1553,3616987.482989,14,10,330,1,0,1,1,0,539320,7257,167,416,76,176918493.482989,1021687171,4140000,0,180,0,0.5574,0.9672,0.5574
1554,69997406.482989,6,10,197,1,0,1,1,0,281488385,2639397,77800,113045,12,126131050.482989,2875228139,6540000,0,834,0,0.0,0.0,0.0
1555,2060565.482989,17,10,329,1,0,1,1,0,9805,494,12,59,76,176918493.482989,1021687171,4140000,0,180,0,0.5574,0.9817,0.5574
1556,2837607.482989,32,10,263,1,0,1,1,0,699277,18792,523,1098,76,176918493.482989,1021687171,4140000,0,180,0,0.5574,0.9778,0.5574
1557,2001496.482989,25,24,1423,1,0,1,1,0,12278,84,10,28,76,37467908.58821,6542027,29500,0,158,0,0.5574,0.6072,0.0
1558,4477409.482989,28,10,218,1,0,1,1,0,11595911,79932,1017,2019,76,116112193.482989,218181716,447000,0,33,0,0.6523,0.9809,0.5574
1559,105735301.482989,21,27,395,1,1,1,1,0,55619,1512,54,86,58,435076413.482989,20852310,386000,0,169,0,0.8647,0.9649,0.0
1560,11045607.482989,15,10,235,1,0,1,1,0,457699,6977,154,497,76,176918493.482989,1021687171,4140000,0,180,0,0.5574,0.9787,0.5574
1561,4477393.482989,22,22,790,1,0,1,1,0,13873,679,6,44,9,255116855.482989,5403103,82300,0,79,0,0.5574,0.5574,0.5574
1562,8357490.482989,8,20,401,1,0,1,0,0,20365,200,8,38,64,333367984.482989,66497150,64000,0,6334,0,0.0,0.0,0.0
1563,16004665.482989,12,20,1003,1,0,1,1,0,217502,11416,304,0,76,18773005.522883,17934398,303000,0,56,0,0.5574,0.9884,0.5574
1564,7182146.482989,22,20,526,1,0,1,1,0,106503,4839,81,116,76,18773005.522883,17934398,303000,0,56,0,0.5574,0.9904,0.5574
1565,2309371.482989,8,20,1141,1,0,1,0,0,32729,480,18,81,64,333367984.482989,66497150,64000,0,6334,0,0.0,0.0,0.0
1566,96477919.482989,12,20,603,1,0,1,1,0,14560688,22626,10501,563,21,147068238.482989,61930391,183000,0,131,0,0.0,0.0,0.0
1567,75867152.482989,20,20,462,1,0,1,1,0,79401,2483,26,190,43,144846405.482989,9738063,71100,0,164,0,0.0,-0.9367,0.0
1568,31204203.482989,26,20,1484,1,0,1,1,0,14947,187,1,48,9,261781154.482989,6820461,23700,0,1481,0,0.0,0.0,0.0
1569,2647093.482989,13,10,446,1,0,1,1,0,6209,117,3,66,21,88292546.482989,552553,96700,0,47,0,0.0,0.3182,0.0
1570,55205426.482989,37,20,648,1,0,1,1,0,94605,2935,27,250,43,144846405.482989,9738063,71100,0,164,0,0.0,-0.9141,0.0
1571,27902779.482989,46,20,713,1,0,1,1,0,56876,2277,21,615,43,144846405.482989,9738063,71100,0,164,0,-0.4404,-0.9568,0.0
1572,14063775.482989,0,22,382,1,0,1,1,0,1912,23,0,2,21,22362723.462092,12382,107,0,8,0,0.0,0.0,0.0
1573,22357921.482989,0,22,246,1,0,1,1,0,1921,38,0,0,21,22362723.462092,12382,107,0,8,0,0.0,0.0,0.0
1574,30820408.482989,10,20,489,1,0,1,1,0,31492,1048,37,174,21,110705716.482989,44425288,188000,0,1176,0,0.0,-0.4019,0.0
1575,21631406.482989,0,20,210,1,0,1,1,0,1261,11,1,13,21,265613350.482989,1520,2,0,3,0,0.0,-0.3566,0.0
